flight_id,flight_no,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,departure_airport,arrival_airport,aircraft_code,status,base_fare_economy
899,AC1898,2025-11-03 06:00:00,2025-11-03 10:42:00,2025-11-03 06:00:00,2025-11-03 10:42:00,AMS,JNB,738,On Time,371.08
900,AC1899,2025-03-09 22:00:00,2025-03-10 06:48:00,2025-03-09 22:00:00,2025-03-10 06:48:00,BOM,CDG,77W,On Time,538.11
901,AC1900,2025-03-09 07:30:00,2025-03-09 17:54:00,2025-03-09 07:30:00,2025-03-09 17:54:00,YYZ,ATL,789,On Time,336.14
902,AC1901,2025-09-13 13:30:00,2025-09-14 02:36:00,2025-09-13 13:30:00,2025-09-14 02:36:00,DEL,BLR,32N,On Time,847.86
903,AC1902,2025-05-16 21:30:00,2025-05-17 04:24:00,2025-05-16 21:30:00,2025-05-17 04:24:00,FRA,NRT,CR9,On Time,731.6
904,AC1903,2025-10-12 19:00:00,2025-10-12 22:54:00,2025-10-12 19:00:00,2025-10-12 22:54:00,LHR,JFK,32N,On Time,272.01
905,AC1904,2025-12-28 19:45:00,2025-12-28 22:45:00,2025-12-28 22:21:00,2025-12-29 01:21:00,BLR,JNB,32N,Delayed,153.86
906,AC1905,2025-10-15 20:45:00,2025-10-16 04:27:00,2025-10-15 21:52:00,2025-10-16 05:34:00,DEL,AMS,738,Delayed,222.63
907,AC1906,2025-05-26 10:15:00,2025-05-26 21:09:00,2025-05-26 13:09:00,2025-05-27 00:03:00,JFK,AMS,CR9,Delayed,859.44
908,AC1907,2025-01-03 21:15:00,2025-01-04 03:57:00,2025-01-03 21:15:00,2025-01-04 03:57:00,FRA,JFK,388,On Time,757.65
909,AC1908,2025-01-14 14:00:00,2025-01-14 20:24:00,2025-01-14 14:00:00,2025-01-14 20:24:00,DXB,LHR,77W,On Time,909.51
910,AC1909,2025-01-15 07:45:00,2025-01-15 19:39:00,2025-01-15 07:45:00,2025-01-15 19:39:00,SYD,FRA,32N,On Time,496.87
911,AC1910,2025-12-03 05:30:00,2025-12-03 19:06:00,2025-12-03 05:30:00,2025-12-03 19:06:00,YYZ,SYD,388,On Time,909.24
912,AC1911,2025-10-19 09:15:00,2025-10-19 21:33:00,2025-10-19 09:15:00,2025-10-19 21:33:00,DEL,CDG,738,On Time,354.85
913,AC1912,2025-02-06 22:45:00,2025-02-07 01:27:00,2025-02-06 22:45:00,2025-02-07 01:27:00,NRT,DEL,738,On Time,319.27
914,AC1913,2025-02-15 05:15:00,2025-02-15 08:45:00,2025-02-15 06:57:00,2025-02-15 10:27:00,HKG,SIN,789,Delayed,657.15
915,AC1914,2025-03-03 14:45:00,2025-03-04 02:15:00,2025-03-03 16:34:00,2025-03-04 04:04:00,YYZ,SYD,32N,Delayed,870.1
916,AC1915,2025-12-07 08:30:00,2025-12-07 16:24:00,2025-12-07 08:30:00,2025-12-07 16:24:00,FRA,LHR,77W,On Time,854.89
917,AC1916,2025-11-04 18:00:00,2025-11-05 05:00:00,2025-11-04 21:07:00,2025-11-05 08:07:00,LHR,JFK,388,Delayed,274.68
918,AC1917,2025-01-21 21:30:00,2025-01-22 11:12:00,2025-01-21 21:30:00,2025-01-22 11:12:00,DXB,DEL,321,On Time,657.52
919,AC1918,2025-09-27 21:00:00,2025-09-28 02:06:00,2025-09-27 21:00:00,2025-09-28 02:06:00,SIN,FRA,789,On Time,872.98
920,AC1919,2025-03-07 14:15:00,2025-03-07 22:15:00,2025-03-07 14:15:00,2025-03-07 22:15:00,LHR,JFK,32N,On Time,159.61
921,AC1920,2025-09-20 08:45:00,2025-09-20 15:27:00,2025-09-20 08:45:00,2025-09-20 15:27:00,JFK,SIN,321,On Time,717.86
922,AC1921,2025-05-11 07:00:00,2025-05-11 09:54:00,2025-05-11 07:00:00,2025-05-11 09:54:00,NRT,SYD,77W,On Time,269.03
923,AC1922,2025-01-24 07:45:00,2025-01-24 20:15:00,2025-01-24 07:45:00,2025-01-24 20:15:00,ORD,FRA,789,On Time,607.38
924,AC1923,2025-08-19 13:30:00,2025-08-20 03:06:00,2025-08-19 14:47:00,2025-08-20 04:23:00,BLR,LHR,738,Delayed,295.19
925,AC1924,2025-05-13 08:45:00,2025-05-13 16:57:00,2025-05-13 08:45:00,2025-05-13 16:57:00,JFK,HKG,388,On Time,216.84
926,AC1925,2025-08-24 17:45:00,2025-08-24 23:03:00,2025-08-24 20:52:00,2025-08-25 02:10:00,ORD,ATL,789,Delayed,419.4
927,AC1926,2025-12-12 17:30:00,2025-12-12 20:06:00,2025-12-12 17:30:00,2025-12-12 20:06:00,DXB,LHR,738,On Time,278.37
928,AC1927,2025-04-07 05:15:00,2025-04-07 12:45:00,2025-04-07 05:15:00,2025-04-07 12:45:00,NRT,JNB,738,On Time,320.68
929,AC1928,2025-10-03 11:00:00,2025-10-03 16:18:00,2025-10-03 11:00:00,2025-10-03 16:18:00,SYD,SIN,CR9,On Time,513.41
930,AC1929,2025-03-20 19:45:00,2025-03-21 03:09:00,2025-03-20 22:44:00,2025-03-21 06:08:00,JFK,LAX,32N,Delayed,321.38
931,AC1930,2025-07-20 06:30:00,2025-07-20 08:06:00,2025-07-20 06:30:00,2025-07-20 08:06:00,DEL,BOM,CR9,On Time,711.87
932,AC1931,2025-09-11 22:30:00,2025-09-12 00:30:00,2025-09-11 22:30:00,2025-09-12 00:30:00,AMS,BOM,CR9,On Time,546.09
933,AC1932,2025-09-07 12:00:00,2025-09-07 20:06:00,2025-09-07 12:00:00,2025-09-07 20:06:00,SIN,HKG,738,On Time,382.16
934,AC1933,2025-08-02 20:00:00,2025-08-03 03:42:00,,,JFK,CDG,738,Cancelled,407.81
935,AC1934,2025-03-24 14:15:00,2025-03-24 21:39:00,2025-03-24 14:15:00,2025-03-24 21:39:00,SIN,JFK,321,On Time,541.34
936,AC1935,2025-06-23 19:15:00,2025-06-24 07:45:00,2025-06-23 21:24:00,2025-06-24 09:54:00,FRA,JFK,738,Delayed,916.64
937,AC1936,2025-12-01 16:45:00,2025-12-02 04:15:00,2025-12-01 19:54:00,2025-12-02 07:24:00,SYD,LHR,738,Delayed,291.98
938,AC1937,2025-12-08 20:15:00,2025-12-08 23:57:00,2025-12-08 20:15:00,2025-12-08 23:57:00,DXB,GRU,321,On Time,528.51
939,AC1938,2025-06-05 12:15:00,2025-06-05 20:45:00,2025-06-05 12:15:00,2025-06-05 20:45:00,NRT,ATL,789,Arrived,417.79
940,AC1939,2025-03-23 10:00:00,2025-03-23 21:36:00,2025-03-23 10:00:00,2025-03-23 21:36:00,DFW,SIN,738,On Time,214.59
941,AC1940,2025-04-25 20:30:00,2025-04-26 10:24:00,2025-04-26 00:16:00,2025-04-26 14:10:00,ATL,FRA,388,Delayed,158.74
942,AC1941,2025-03-19 21:00:00,2025-03-20 07:18:00,,,GRU,CDG,77W,Cancelled,483.4
943,AC1942,2025-02-26 08:00:00,2025-02-26 19:48:00,2025-02-26 08:00:00,2025-02-26 19:48:00,BLR,CDG,CR9,On Time,207.49
944,AC1943,2025-04-16 16:15:00,2025-04-17 02:51:00,2025-04-16 16:15:00,2025-04-17 02:51:00,DXB,DEL,CR9,On Time,752.43
945,AC1944,2025-02-20 09:30:00,2025-02-20 15:12:00,2025-02-20 09:30:00,2025-02-20 15:12:00,LHR,DFW,CR9,On Time,824.33
946,AC1945,2025-01-04 12:45:00,2025-01-04 18:33:00,2025-01-04 12:45:00,2025-01-04 18:33:00,BLR,DEL,789,On Time,190.74
947,AC1946,2025-08-01 16:15:00,2025-08-01 19:39:00,2025-08-01 16:15:00,2025-08-01 19:39:00,BOM,DEL,CR9,On Time,470.03
948,AC1947,2025-08-08 18:45:00,2025-08-09 07:27:00,2025-08-08 18:45:00,2025-08-09 07:27:00,ATL,DXB,CR9,Arrived,548.41
949,AC1948,2025-08-15 09:00:00,2025-08-15 19:30:00,2025-08-15 09:00:00,2025-08-15 19:30:00,DXB,FRA,321,On Time,177.75
950,AC1949,2025-03-26 18:00:00,2025-03-27 00:24:00,2025-03-26 18:00:00,2025-03-27 00:24:00,DEL,DXB,789,On Time,885.69
951,AC1950,2025-01-30 21:30:00,2025-01-31 04:12:00,2025-01-31 00:59:00,2025-01-31 07:41:00,LAX,YYZ,388,Delayed,579.5
952,AC1951,2025-06-10 16:00:00,2025-06-11 03:48:00,2025-06-10 19:06:00,2025-06-11 06:54:00,DEL,BOM,738,Delayed,883.97
953,AC1952,2025-11-26 11:45:00,2025-11-26 21:57:00,2025-11-26 15:35:00,2025-11-27 01:47:00,SIN,ORD,789,Delayed,658.47
954,AC1953,2025-02-13 06:30:00,2025-02-13 12:54:00,2025-02-13 06:30:00,2025-02-13 12:54:00,HKG,SIN,77W,On Time,850.3
955,AC1954,2025-05-26 11:00:00,2025-05-26 18:54:00,2025-05-26 11:00:00,2025-05-26 18:54:00,LHR,DXB,388,On Time,402.79
956,AC1955,2025-01-15 22:30:00,2025-01-16 03:00:00,2025-01-16 02:05:00,2025-01-16 06:35:00,DXB,DEL,321,Delayed,470.88
957,AC1956,2025-01-31 16:30:00,2025-02-01 01:48:00,2025-01-31 16:30:00,2025-02-01 01:48:00,LHR,CDG,738,On Time,159.62
958,AC1957,2025-08-18 14:00:00,2025-08-18 21:12:00,2025-08-18 14:00:00,2025-08-18 21:12:00,DXB,BOM,321,Arrived,788.47
959,AC1958,2025-11-18 22:15:00,2025-11-19 04:09:00,2025-11-18 22:15:00,2025-11-19 04:09:00,AMS,SIN,388,On Time,771.38
960,AC1959,2025-03-13 17:15:00,2025-03-13 20:03:00,2025-03-13 17:15:00,2025-03-13 20:03:00,SIN,DXB,738,On Time,279.82
961,AC1960,2025-02-20 09:45:00,2025-02-20 21:39:00,2025-02-20 09:45:00,2025-02-20 21:39:00,HKG,SIN,789,On Time,171.62
962,AC1961,2025-04-20 19:00:00,2025-04-21 01:06:00,2025-04-20 19:00:00,2025-04-21 01:06:00,GRU,SYD,789,On Time,608.24
963,AC1962,2025-05-16 20:45:00,2025-05-17 10:45:00,2025-05-16 20:45:00,2025-05-17 10:45:00,LHR,DXB,789,On Time,906.69
964,AC1963,2025-03-25 09:15:00,2025-03-25 16:51:00,2025-03-25 09:15:00,2025-03-25 16:51:00,SIN,SYD,789,On Time,923.47
965,AC1964,2025-03-02 11:45:00,2025-03-02 19:09:00,2025-03-02 14:38:00,2025-03-02 22:02:00,LHR,DXB,388,Delayed,426.55
966,AC1965,2025-07-29 08:00:00,2025-07-29 14:06:00,2025-07-29 08:00:00,2025-07-29 14:06:00,YYZ,HKG,388,On Time,553.91
967,AC1966,2025-07-11 14:30:00,2025-07-11 22:06:00,2025-07-11 14:30:00,2025-07-11 22:06:00,LAX,JFK,77W,On Time,237.98
968,AC1967,2025-06-06 14:15:00,2025-06-06 18:03:00,2025-06-06 14:45:00,2025-06-06 18:33:00,FRA,JFK,321,Delayed,221.53
969,AC1968,2025-01-23 18:45:00,2025-01-24 03:27:00,2025-01-23 18:45:00,2025-01-24 03:27:00,DEL,NRT,CR9,On Time,867.24
970,AC1969,2025-11-07 09:15:00,2025-11-07 17:03:00,2025-11-07 09:15:00,2025-11-07 17:03:00,HKG,SYD,789,On Time,493.44
971,AC1970,2025-06-16 07:45:00,2025-06-16 14:03:00,2025-06-16 09:41:00,2025-06-16 15:59:00,BLR,DEL,CR9,Delayed,569.03
972,AC1971,2025-05-23 07:15:00,2025-05-23 17:33:00,2025-05-23 07:15:00,2025-05-23 17:33:00,YYZ,JNB,789,On Time,780.81
973,AC1972,2025-11-27 08:00:00,2025-11-27 11:54:00,2025-11-27 08:00:00,2025-11-27 11:54:00,SIN,BOM,388,On Time,598.79
974,AC1973,2025-09-25 11:45:00,2025-09-25 19:33:00,2025-09-25 11:45:00,2025-09-25 19:33:00,JFK,CDG,388,On Time,666.35
975,AC1974,2025-05-21 11:15:00,2025-05-21 23:09:00,2025-05-21 14:13:00,2025-05-22 02:07:00,LHR,JNB,321,Delayed,488.71
976,AC1975,2025-06-14 17:00:00,2025-06-15 00:36:00,,,NRT,DXB,388,Cancelled,402.16
977,AC1976,2025-09-28 15:45:00,2025-09-28 20:27:00,2025-09-28 15:45:00,2025-09-28 20:27:00,ORD,CDG,321,On Time,202.45
978,AC1977,2025-04-04 13:00:00,2025-04-04 16:24:00,2025-04-04 13:00:00,2025-04-04 16:24:00,ORD,ATL,32N,Arrived,683.25
979,AC1978,2025-04-03 05:00:00,2025-04-03 10:12:00,2025-04-03 05:00:00,2025-04-03 10:12:00,JFK,CDG,77W,On Time,238.24
980,AC1979,2025-07-12 08:00:00,2025-07-12 12:00:00,2025-07-12 08:00:00,2025-07-12 12:00:00,GRU,AMS,77W,On Time,606.4
981,AC1980,2025-09-16 17:00:00,2025-09-16 21:54:00,2025-09-16 17:00:00,2025-09-16 21:54:00,LHR,JFK,CR9,On Time,579.09
982,AC1981,2025-07-28 12:00:00,2025-07-28 16:54:00,2025-07-28 12:00:00,2025-07-28 16:54:00,JFK,FRA,321,Arrived,680.33
983,AC1982,2025-11-30 09:30:00,2025-11-30 18:06:00,2025-11-30 09:30:00,2025-11-30 18:06:00,DFW,ORD,388,On Time,822.41
984,AC1983,2025-03-14 16:15:00,2025-03-15 03:33:00,2025-03-14 16:15:00,2025-03-15 03:33:00,LHR,DEL,CR9,On Time,471.71
985,AC1984,2025-01-22 05:45:00,2025-01-22 19:15:00,2025-01-22 05:45:00,2025-01-22 19:15:00,JNB,DXB,789,On Time,662.04
986,AC1985,2025-09-04 13:30:00,2025-09-05 01:30:00,2025-09-04 13:30:00,2025-09-05 01:30:00,ORD,ATL,321,On Time,411.68
987,AC1986,2025-09-19 14:00:00,2025-09-19 17:30:00,2025-09-19 14:00:00,2025-09-19 17:30:00,DXB,DEL,388,On Time,178.05
988,AC1987,2025-03-04 09:30:00,2025-03-04 22:00:00,2025-03-04 09:30:00,2025-03-04 22:00:00,JFK,JNB,738,On Time,539.0
989,AC1988,2025-06-25 13:45:00,2025-06-25 18:39:00,2025-06-25 13:45:00,2025-06-25 18:39:00,NRT,LHR,738,On Time,386.96
990,AC1989,2025-06-18 05:15:00,2025-06-18 14:51:00,2025-06-18 05:15:00,2025-06-18 14:51:00,ATL,ORD,388,On Time,515.52
991,AC1990,2025-03-30 18:45:00,2025-03-31 05:45:00,2025-03-30 18:45:00,2025-03-31 05:45:00,JNB,DFW,738,On Time,773.46
992,AC1991,2025-10-03 05:45:00,2025-10-03 15:39:00,2025-10-03 05:45:00,2025-10-03 15:39:00,DXB,BOM,321,On Time,794.61
993,AC1992,2025-07-18 10:00:00,2025-07-18 13:06:00,2025-07-18 10:00:00,2025-07-18 13:06:00,SYD,DFW,77W,On Time,280.18
994,AC1993,2025-01-11 13:30:00,2025-01-11 17:24:00,2025-01-11 16:40:00,2025-01-11 20:34:00,JFK,LAX,738,Delayed,371.64
995,AC1994,2025-09-10 16:00:00,2025-09-10 21:00:00,2025-09-10 19:30:00,2025-09-11 00:30:00,SIN,HKG,32N,Delayed,623.0
996,AC1995,2025-11-23 17:00:00,2025-11-24 05:24:00,2025-11-23 17:00:00,2025-11-24 05:24:00,JFK,LAX,CR9,On Time,530.03
997,AC1996,2025-10-17 10:00:00,2025-10-17 18:54:00,2025-10-17 10:00:00,2025-10-17 18:54:00,CDG,JFK,738,On Time,225.77
998,AC1997,2025-04-27 21:30:00,2025-04-28 01:24:00,2025-04-27 21:30:00,2025-04-28 01:24:00,YYZ,DEL,CR9,On Time,943.32
999,AC1998,2025-11-11 13:45:00,2025-11-11 15:15:00,2025-11-11 13:45:00,2025-11-11 15:15:00,DXB,JNB,388,On Time,678.67
1000,AC1999,2025-06-15 18:45:00,2025-06-15 23:39:00,2025-06-15 18:45:00,2025-06-15 23:39:00,DXB,BOM,CR9,On Time,507.27
1001,AC2000,2025-01-23 12:00:00,2025-01-23 17:00:00,2025-01-23 12:00:00,2025-01-23 17:00:00,BOM,ORD,CR9,On Time,492.56
1002,AC2001,2025-06-21 07:00:00,2025-06-21 20:54:00,2025-06-21 07:00:00,2025-06-21 20:54:00,JFK,LAX,32N,On Time,692.33
1003,AC2002,2025-04-11 10:30:00,2025-04-11 15:54:00,2025-04-11 10:30:00,2025-04-11 15:54:00,YYZ,JNB,32N,On Time,200.28
1004,AC2003,2025-01-13 15:30:00,2025-01-13 20:06:00,2025-01-13 15:30:00,2025-01-13 20:06:00,LHR,JFK,CR9,On Time,915.81
1005,AC2004,2025-06-20 21:15:00,2025-06-21 10:33:00,2025-06-21 00:23:00,2025-06-21 13:41:00,SYD,BLR,CR9,Delayed,483.98
1006,AC2005,2025-10-24 08:00:00,2025-10-24 21:42:00,2025-10-24 10:06:00,2025-10-24 23:48:00,JFK,AMS,789,Delayed,380.02
1007,AC2006,2025-03-07 06:45:00,2025-03-07 08:57:00,2025-03-07 06:45:00,2025-03-07 08:57:00,SYD,HKG,321,On Time,478.43
1008,AC2007,2025-10-14 06:30:00,2025-10-14 18:36:00,2025-10-14 06:30:00,2025-10-14 18:36:00,LAX,JFK,321,On Time,632.36
1009,AC2008,2025-11-03 05:45:00,2025-11-03 12:03:00,2025-11-03 05:45:00,2025-11-03 12:03:00,BOM,DXB,CR9,On Time,850.35
1010,AC2009,2025-11-30 05:45:00,2025-11-30 13:45:00,2025-11-30 05:45:00,2025-11-30 13:45:00,FRA,YYZ,77W,On Time,209.65
1011,AC2010,2025-02-04 11:15:00,2025-02-04 20:45:00,2025-02-04 11:15:00,2025-02-04 20:45:00,JFK,LAX,738,On Time,469.44
1012,AC2011,2025-04-06 12:15:00,2025-04-06 23:45:00,2025-04-06 12:15:00,2025-04-06 23:45:00,SIN,HKG,789,On Time,378.68
1013,AC2012,2025-07-03 14:15:00,2025-07-03 17:33:00,2025-07-03 14:15:00,2025-07-03 17:33:00,BLR,DFW,738,On Time,404.61
1014,AC2013,2025-09-23 09:00:00,2025-09-23 13:30:00,2025-09-23 11:53:00,2025-09-23 16:23:00,BOM,DEL,321,Delayed,832.72
1015,AC2014,2025-04-13 11:00:00,2025-04-13 16:48:00,2025-04-13 11:00:00,2025-04-13 16:48:00,BOM,GRU,32N,On Time,696.67
1016,AC2015,2025-12-21 15:30:00,2025-12-22 00:42:00,2025-12-21 15:30:00,2025-12-22 00:42:00,AMS,BLR,388,On Time,254.69
1017,AC2016,2025-01-22 20:15:00,2025-01-23 09:15:00,2025-01-22 20:15:00,2025-01-23 09:15:00,BLR,LHR,CR9,On Time,695.37
1018,AC2017,2025-05-03 20:30:00,2025-05-04 08:06:00,2025-05-03 20:30:00,2025-05-04 08:06:00,BLR,SYD,32N,On Time,452.26
1019,AC2018,2025-07-05 05:00:00,2025-07-05 11:00:00,2025-07-05 05:00:00,2025-07-05 11:00:00,SYD,ATL,321,On Time,238.19
1020,AC2019,2025-10-27 16:00:00,2025-10-28 05:42:00,2025-10-27 16:00:00,2025-10-28 05:42:00,BLR,DEL,738,On Time,355.8
1021,AC2020,2025-03-31 15:15:00,2025-03-31 18:57:00,2025-03-31 15:15:00,2025-03-31 18:57:00,ATL,DEL,77W,On Time,819.59
1022,AC2021,2025-12-13 09:45:00,2025-12-13 19:27:00,2025-12-13 11:41:00,2025-12-13 21:23:00,JNB,FRA,321,Delayed,896.97
1023,AC2022,2025-07-09 16:15:00,2025-07-10 05:33:00,2025-07-09 16:15:00,2025-07-10 05:33:00,DEL,BOM,32N,Arrived,948.09
1024,AC2023,2025-02-03 08:15:00,2025-02-03 20:45:00,2025-02-03 08:15:00,2025-02-03 20:45:00,GRU,DXB,738,On Time,277.4
1025,AC2024,2025-07-11 15:45:00,2025-07-12 05:27:00,2025-07-11 15:45:00,2025-07-12 05:27:00,LHR,JNB,738,On Time,158.34
1026,AC2025,2025-10-02 14:15:00,2025-10-02 19:51:00,2025-10-02 14:15:00,2025-10-02 19:51:00,FRA,GRU,32N,On Time,780.36
1027,AC2026,2025-09-18 20:15:00,2025-09-19 06:51:00,2025-09-18 20:15:00,2025-09-19 06:51:00,GRU,BOM,CR9,On Time,776.53
1028,AC2027,2025-09-18 17:30:00,2025-09-19 01:12:00,2025-09-18 17:30:00,2025-09-19 01:12:00,FRA,GRU,32N,On Time,387.11
1029,AC2028,2025-09-05 20:45:00,2025-09-06 01:39:00,2025-09-05 20:45:00,2025-09-06 01:39:00,BOM,DEL,738,On Time,884.58
1030,AC2029,2025-04-17 12:15:00,2025-04-17 19:27:00,2025-04-17 12:15:00,2025-04-17 19:27:00,FRA,JFK,321,On Time,301.43
1031,AC2030,2025-10-20 10:30:00,2025-10-20 15:12:00,2025-10-20 10:30:00,2025-10-20 15:12:00,BOM,YYZ,789,On Time,743.85
1032,AC2031,2025-06-30 12:00:00,2025-06-30 19:18:00,2025-06-30 12:00:00,2025-06-30 19:18:00,DEL,BOM,388,On Time,473.66
1033,AC2032,2025-07-08 20:30:00,2025-07-09 01:24:00,2025-07-08 20:30:00,2025-07-09 01:24:00,BLR,GRU,789,On Time,486.6
1034,AC2033,2025-07-03 07:30:00,2025-07-03 19:30:00,2025-07-03 07:30:00,2025-07-03 19:30:00,DFW,SYD,321,On Time,654.23
1035,AC2034,2025-02-20 08:00:00,2025-02-20 14:00:00,2025-02-20 08:00:00,2025-02-20 14:00:00,HKG,YYZ,32N,On Time,397.02
1036,AC2035,2025-06-04 13:15:00,2025-06-04 23:33:00,2025-06-04 13:15:00,2025-06-04 23:33:00,DXB,LHR,77W,Arrived,948.68
1037,AC2036,2025-10-06 13:00:00,2025-10-07 00:06:00,2025-10-06 13:00:00,2025-10-07 00:06:00,HKG,ATL,738,On Time,407.7
1038,AC2037,2025-10-24 05:45:00,2025-10-24 15:27:00,2025-10-24 05:45:00,2025-10-24 15:27:00,AMS,JNB,789,Arrived,909.74
1039,AC2038,2025-04-27 11:45:00,2025-04-27 16:09:00,2025-04-27 11:45:00,2025-04-27 16:09:00,GRU,LAX,32N,On Time,578.67
1040,AC2039,2025-08-25 15:00:00,2025-08-25 20:24:00,2025-08-25 15:00:00,2025-08-25 20:24:00,BLR,GRU,CR9,On Time,759.21
1041,AC2040,2025-08-13 19:00:00,2025-08-14 01:12:00,2025-08-13 19:00:00,2025-08-14 01:12:00,SIN,JFK,32N,On Time,226.53
1042,AC2041,2025-09-13 16:30:00,2025-09-13 20:48:00,2025-09-13 16:30:00,2025-09-13 20:48:00,YYZ,LHR,321,On Time,744.68
1043,AC2042,2025-10-03 14:30:00,2025-10-03 23:18:00,2025-10-03 14:30:00,2025-10-03 23:18:00,HKG,FRA,738,On Time,146.73
1044,AC2043,2025-10-18 17:45:00,2025-10-18 21:51:00,2025-10-18 17:45:00,2025-10-18 21:51:00,LAX,FRA,77W,On Time,563.63
1045,AC2044,2025-06-18 19:30:00,2025-06-18 22:12:00,2025-06-18 19:30:00,2025-06-18 22:12:00,ORD,HKG,321,On Time,578.91
1046,AC2045,2025-11-05 20:00:00,2025-11-05 23:48:00,2025-11-05 20:00:00,2025-11-05 23:48:00,JFK,BLR,738,On Time,919.29
1047,AC2046,2025-05-30 21:00:00,2025-05-31 04:12:00,2025-05-30 21:00:00,2025-05-31 04:12:00,DEL,BOM,32N,On Time,129.17
1048,AC2047,2025-07-20 10:00:00,2025-07-20 13:06:00,2025-07-20 10:00:00,2025-07-20 13:06:00,DEL,FRA,789,On Time,736.81
1049,AC2048,2025-04-16 09:15:00,2025-04-16 14:39:00,2025-04-16 12:35:00,2025-04-16 17:59:00,BOM,DEL,CR9,Delayed,514.07
1050,AC2049,2025-10-28 11:45:00,2025-10-28 16:39:00,2025-10-28 11:45:00,2025-10-28 16:39:00,FRA,LHR,77W,On Time,238.43
1051,AC2050,2025-11-06 12:30:00,2025-11-07 01:24:00,2025-11-06 14:57:00,2025-11-07 03:51:00,JFK,FRA,789,Delayed,504.04
1052,AC2051,2025-05-28 19:30:00,2025-05-29 05:48:00,2025-05-28 19:30:00,2025-05-29 05:48:00,JFK,LHR,321,On Time,366.88
1053,AC2052,2025-03-31 18:15:00,2025-03-31 21:57:00,2025-03-31 18:15:00,2025-03-31 21:57:00,FRA,NRT,CR9,On Time,478.62
1054,AC2053,2025-04-04 08:45:00,2025-04-04 18:57:00,2025-04-04 08:45:00,2025-04-04 18:57:00,BOM,DEL,738,On Time,855.0
1055,AC2054,2025-10-03 14:00:00,2025-10-04 00:12:00,2025-10-03 14:00:00,2025-10-04 00:12:00,ORD,ATL,738,On Time,300.32
1056,AC2055,2025-10-11 08:30:00,2025-10-11 11:00:00,2025-10-11 08:30:00,2025-10-11 11:00:00,LHR,LAX,CR9,On Time,756.23
1057,AC2056,2025-03-26 13:15:00,2025-03-26 21:03:00,2025-03-26 13:15:00,2025-03-26 21:03:00,DEL,CDG,789,On Time,180.75
1058,AC2057,2025-08-25 17:30:00,2025-08-26 04:18:00,2025-08-25 19:41:00,2025-08-26 06:29:00,DXB,YYZ,738,Delayed,151.35
1059,AC2058,2025-03-11 15:45:00,2025-03-11 23:21:00,2025-03-11 15:45:00,2025-03-11 23:21:00,DFW,DEL,738,On Time,575.2
1060,AC2059,2025-03-13 20:30:00,2025-03-14 08:30:00,2025-03-13 20:30:00,2025-03-14 08:30:00,ATL,AMS,789,On Time,134.99
1061,AC2060,2025-03-05 22:45:00,2025-03-06 02:21:00,2025-03-05 22:45:00,2025-03-06 02:21:00,JFK,AMS,77W,On Time,129.3
1062,AC2061,2025-07-03 10:15:00,2025-07-03 20:39:00,2025-07-03 13:01:00,2025-07-03 23:25:00,DFW,AMS,789,Delayed,299.42
1063,AC2062,2025-11-22 21:00:00,2025-11-23 03:24:00,2025-11-22 21:00:00,2025-11-23 03:24:00,SIN,JFK,CR9,On Time,163.5
1064,AC2063,2025-07-13 11:15:00,2025-07-13 17:27:00,2025-07-13 11:15:00,2025-07-13 17:27:00,JFK,LAX,CR9,On Time,195.85
1065,AC2064,2025-06-22 11:00:00,2025-06-22 15:18:00,2025-06-22 14:54:00,2025-06-22 19:12:00,BOM,GRU,321,Delayed,813.37
1066,AC2065,2025-03-27 06:45:00,2025-03-27 14:39:00,2025-03-27 08:37:00,2025-03-27 16:31:00,DXB,BLR,738,Delayed,586.5
1067,AC2066,2025-10-05 17:45:00,2025-10-05 20:45:00,2025-10-05 17:45:00,2025-10-05 20:45:00,ORD,NRT,32N,On Time,415.96
1068,AC2067,2025-12-01 15:00:00,2025-12-01 21:24:00,2025-12-01 15:00:00,2025-12-01 21:24:00,ORD,DFW,789,On Time,174.79
1069,AC2068,2025-11-16 16:00:00,2025-11-16 18:18:00,2025-11-16 16:00:00,2025-11-16 18:18:00,NRT,JNB,738,On Time,370.27
1070,AC2069,2025-12-31 22:15:00,2026-01-01 02:51:00,2025-12-31 22:15:00,2026-01-01 02:51:00,FRA,DEL,321,On Time,389.21
1071,AC2070,2025-12-14 09:30:00,2025-12-14 13:12:00,2025-12-14 09:30:00,2025-12-14 13:12:00,DXB,DEL,789,On Time,690.73
1072,AC2071,2025-09-04 07:30:00,2025-09-04 09:12:00,2025-09-04 09:54:00,2025-09-04 11:36:00,AMS,DEL,738,Delayed,437.37
1073,AC2072,2025-09-15 05:15:00,2025-09-15 07:03:00,2025-09-15 05:15:00,2025-09-15 07:03:00,DXB,DEL,32N,On Time,222.97
1074,AC2073,2025-05-05 07:00:00,2025-05-05 10:12:00,2025-05-05 07:00:00,2025-05-05 10:12:00,ATL,GRU,789,On Time,287.67
1075,AC2074,2025-01-20 12:45:00,2025-01-20 23:27:00,2025-01-20 12:45:00,2025-01-20 23:27:00,BOM,DEL,738,On Time,350.84
1076,AC2075,2025-01-21 21:45:00,2025-01-22 07:21:00,2025-01-21 21:45:00,2025-01-22 07:21:00,DXB,DEL,CR9,On Time,139.67
